name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2024-04-17T14:00:00,13.8,13.8,5,55.02,0,0,,0,0,17.2,8.1,117,1020.5,99.9,9.9,111,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T15:00:00,12.9,12.9,6.1,63.25,0,0,,0,0,16.1,7,70,1020.1,99.9,9.9,65,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T16:00:00,11.8,11.8,6.6,70.41,0,0,,0,0,16.2,11.4,51,1019.2,100,9.9,72,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T17:00:00,11.1,11.1,7.8,79.68,0.036,100,rain,0,0,15,8.1,82,1019.1,100,9.9,58,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T18:00:00,10.7,10.7,7.8,82.3,0,0,,0,0,13.9,11.3,62,1018.3,99.9,9.9,33,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T19:00:00,10.7,10.7,7.1,78.74,0,0,,0,0,15,9.1,45,1018.6,100,9.9,3,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T20:00:00,10.7,10.7,6.7,76.48,0,0,,0,0,13.9,11.2,51,1017.9,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T21:00:00,10.7,10.7,6.7,76.53,0,0,,0,0,13.9,10.2,42,1018.3,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-17T22:00:00,10,7.3,7.8,86.25,0.002,100,rain,0,0,19.7,12.7,41,1018.3,100,9.8,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-17T23:00:00,10,6.8,7.2,82.59,0.003,100,rain,0,0,21.8,16.9,42,1017.3,100,9.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T00:00:00,10,7.1,7.2,82.71,0,0,,0,0,16.1,14.6,42,1016.6,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T01:00:00,10,7.2,7.2,82.71,0,0,,0,0,16.1,13.7,32,1016.6,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T02:00:00,9.4,6.1,7.2,86.24,0,0,,0,0,17.2,15.8,52,1015.3,100,5.2,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T03:00:00,8.9,5.7,7.2,89.41,0,0,,0,0,19.8,13.8,33,1015.1,100,3.2,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-18T04:00:00,8.8,5.7,7.2,89.37,0.005,100,rain,0,0,22.8,13.7,42,1014.8,100,3.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T05:00:00,8.9,6.1,7.2,89.28,0,0,,0,0,21.9,11.4,41,1015,100,3.1,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T06:00:00,8.8,6.5,7.8,93.19,0.005,100,rain,0,0,24.2,9.4,31,1015.7,100,3.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T07:00:00,8.8,5.3,7.2,89.36,0.019,100,rain,0,0,29.2,16.3,31,1015.9,100,3.1,7,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T08:00:00,8.3,4.7,7.1,92.08,0,0,,0,0,24.5,16.2,32,1016.8,100,1.9,25,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T09:00:00,8.3,5.5,7.2,92.19,0,0,,0,0,18.9,11.5,31,1017.6,100,2.6,77,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T10:00:00,8.3,4.8,6.7,89.17,0,0,,0,0,25.5,15.9,41,1017.9,100,3.2,63,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T11:00:00,8.3,5.3,6.7,89.3,0,0,,0,0,27.1,12.6,41,1019,100,3.8,102,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-18T12:00:00,8.3,4.3,6.1,86.03,0,0,,0,0,25.7,19.3,42,1018.9,100,9.7,114,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-18T13:00:00,8.3,4.3,6.1,85.66,0,0,,0,0,29.1,19.6,31,1019,100,9.9,162,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T14:00:00,8.3,4.6,5.6,82.7,0,0,,0,0,23.9,17.3,32,1020.1,100,9.9,190,0.7,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T15:00:00,8.3,4.9,5,79.51,0,0,,0,0,27.3,15,41,1020.5,100,9.9,109,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T16:00:00,8.8,5.1,5.6,80.27,0,0,,0,0,26.4,17.7,50,1019.9,100,9.9,104,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T17:00:00,8.4,5.3,5,79.33,0,0,,0,0,18.3,12.6,50,1020.1,100,9.9,155,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-18T18:00:00,8.3,4.9,5,79.17,0,0,,0,0,20.8,14.8,50,1020.7,100,9.9,30,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-18T19:00:00,8.3,5.5,3.8,73.05,0,0,,0,0,20.9,11.5,31,1021.8,100,9.9,9,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T20:00:00,8.3,4.8,3.8,73.02,0,0,,0,0,23,16,60,1021.7,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-18T21:00:00,7.9,4.9,4.3,77.98,0,0,,0,0,16.1,11.4,31,1021.8,52.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T22:00:00,8.3,5.9,4.3,75.59,0,0,,0,0,15,9.2,32,1022.7,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-18T23:00:00,8.3,6,4.3,75.55,0,0,,0,0,13.9,8.7,58,1022.6,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T00:00:00,8.3,5.9,3.8,73.1,0,0,,0,0,12.8,9.1,50,1022.1,89.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T01:00:00,8.3,5.5,3.8,73.03,0,0,,0,0,11.4,11.1,50,1021.4,1.2,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T02:00:00,8.3,5.9,3.8,73.3,0,0,,0,0,10.3,9,40,1021.7,88.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T03:00:00,8.3,6.7,4.3,75.63,0,0,,0,0,9.2,5.9,49,1021.3,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T04:00:00,8.3,6.4,4.3,75.75,0,0,,0,0,9.2,7,50,1020.8,84.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T05:00:00,8.3,6.4,4.3,75.87,0,0,,0,0,10.3,6.9,40,1021.7,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T06:00:00,8.3,6.2,4.3,75.75,0,0,,0,0,10.3,7.8,59,1022.1,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T07:00:00,8.3,5.8,4.3,75.71,0,0,,0,0,11.4,10,60,1022.2,100,9.9,47,0.2,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T08:00:00,8.8,5.9,4.9,76.44,0,0,,0,0,11.4,12.5,53,1021.6,99.6,9.9,176,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T09:00:00,10,8.8,4.9,70.71,0,0,,0,0,12.8,5.8,41,1021.6,99.6,9.9,288,1,3,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T10:00:00,10.7,10.7,3.8,62.52,0,0,,0,0,49.4,0.4,6,1021.9,99.6,8.8,415,1.5,4,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T11:00:00,12.2,12.2,4.3,58.34,0,0,,0,0,15,0.1,1,1021.9,99.6,9.9,654,2.4,7,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T12:00:00,12.9,12.9,5.5,60.88,0,0,,0,0,16.1,7.9,138,1021.2,83.2,9.9,661,2.4,7,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T13:00:00,12.9,12.9,6.1,63.5,0,0,,0,0,17.2,10.1,108,1020.3,99.6,9.9,610,2.2,6,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T14:00:00,12.2,12.2,6.1,66.25,0,0,,0,0,18.3,10,138,1020.3,100,8.8,846,3,8,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T15:00:00,12.3,12.3,5.7,63.93,0,0,,0,0,17.2,8.1,130,1020.4,99.8,9.9,496,1.8,5,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-19T16:00:00,11.3,11.3,6.1,70.41,0,0,,0,0,16.1,6,155,1019.8,100,8.2,267,1,3,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T17:00:00,10.7,10.7,5.6,70.85,0,0,,0,0,17.2,8,122,1019.1,90.3,9.9,190,0.7,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T18:00:00,10.1,10.1,5.6,74,0,0,,0,0,18.3,5.8,120,1018.5,98.7,9.9,47,0.2,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-19T19:00:00,9.4,7.8,6.1,79.75,0,0,,0,0,13.9,6.7,61,1018.8,99.9,9.9,19,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T20:00:00,9.4,8.4,6.1,80.03,0,0,,0,0,13.9,4.7,140,1018.7,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T21:00:00,8.9,6.6,6.1,82.79,0,0,,0,0,9.2,9.1,168,1019.3,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T22:00:00,9.4,8,6.7,83.09,0,0,,0,0,8.1,5.8,150,1018.9,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-19T23:00:00,9.4,8.5,6.7,83.28,0,0,,0,0,8.1,4.5,137,1018.4,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T00:00:00,9.4,8.9,6.7,83.14,0,0,,0,0,8.1,3.5,145,1017.7,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T01:00:00,9.4,8.3,6.7,83.28,0,0,,0,0,8.1,4.9,150,1017.3,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T02:00:00,9.4,8.4,6.7,83.12,0,0,,0,0,8.1,4.8,150,1017.2,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T03:00:00,9.4,9.4,7.2,85.96,0,0,,0,0,8.1,0.1,354,1016.2,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T04:00:00,9.4,8.1,7.2,86.02,0,0,,0,0,8.1,5.6,160,1015.5,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T05:00:00,9.4,9,7.8,89.7,0,0,,0,0,8.1,3.3,214,1015.4,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T06:00:00,9.4,8.1,7.9,90,0,0,,0,0,8.1,5.6,233,1015.5,100,9.8,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T07:00:00,9.4,7.8,7.9,90.21,0.032,100,rain,0,0,9.2,6.6,233,1015.9,100,3.7,11,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T08:00:00,9.4,8.4,8.4,93.13,0.057,100,rain,0,0,9.2,4.7,258,1015.7,100,7.9,65,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T09:00:00,10.1,10.1,8.4,89.36,0,0,,0,0,9.2,3.4,210,1015.3,100,8,123,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T10:00:00,10.7,10.7,9.4,91.36,0,0,,0,0,10.3,4.5,224,1014.9,100,8.5,165,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-20T11:00:00,11.3,11.3,10,91.97,0,0,,0,0,10.3,3.4,221,1014.9,100,8.6,302,1.1,3,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-04-20T12:00:00,13.5,13.5,11,85.05,0,0,,0,0,11.4,4.6,0,1013.9,82.4,8.8,983,3.5,10,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T13:00:00,16.3,16.3,9.8,65.72,0,0,,0,0,13.9,3.6,203,1013.2,28.7,9.9,918,3.3,9,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T14:00:00,17.4,17.4,8.3,55.21,0,0,,0,0,15,6.7,318,1012.1,99,8.8,698,2.5,7,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T15:00:00,18.9,18.9,7.1,46.17,0,0,,0,0,18.3,8.1,220,1011,29.7,9.9,851,3.1,9,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T16:00:00,18.5,18.5,5.9,43.65,0,0,,0,0,18.5,11.4,259,1010.3,3.7,9.9,478,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T17:00:00,20,20,0.6,27.28,0,0,,0,0,22,6,250,1010.1,6,9.9,488,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T18:00:00,20.6,20.6,-1.2,23.13,0,0,,0,0,20.8,5.9,290,1010,5.5,9.9,86,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T19:00:00,18.8,18.8,-0.8,26.68,0,0,,0,0,28.3,6.4,293,1010.6,30.9,9.9,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T20:00:00,15.6,15.6,1.6,38.82,0,0,,0,0,24.7,3.8,330,1012.4,0.8,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T21:00:00,13.4,13.4,2.1,46.42,0,0,,0,0,22.3,6.1,340,1014.1,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T22:00:00,11.7,11.7,1,47.94,0,0,,0,0,28.8,4.9,320,1015.5,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-20T23:00:00,10.6,10.6,-0.1,47.45,0,0,,0,0,23.3,6.2,55,1016.7,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T00:00:00,9.3,7.9,-1.8,45.55,0,0,,0,0,31.1,6,49,1017,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T01:00:00,8.8,8.1,-3.4,42.11,0,0,,0,0,25.3,3.8,352,1017.6,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T02:00:00,8.3,6.4,-2.9,45,0,0,,0,0,15,6.9,360,1017.5,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T03:00:00,7.8,7.8,-2.9,46.69,0,0,,0,0,13.9,0.4,359,1016.9,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T04:00:00,7.2,6.3,-3.3,47.2,0,0,,0,0,11.4,3.5,330,1017.2,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T05:00:00,6.7,4.2,-2.9,50.56,0,0,,0,0,10.3,7.8,251,1017.5,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T06:00:00,6.6,4.4,-1.8,54.96,0,0,,0,0,10.3,6.9,262,1018.1,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T07:00:00,6.7,4.5,-2.3,52.85,0,0,,0,0,11.4,6.9,253,1018.1,1.5,9.9,69,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T08:00:00,7.2,5.8,-2.2,51.25,0,0,,0,0,11.4,4.8,310,1018.3,1.2,9.9,204,0.7,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T09:00:00,8.3,6.6,-2.3,47.21,0,0,,0,0,11.4,6.6,254,1018.5,1.5,9.9,376,1.4,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T10:00:00,9.3,7.6,-3.4,40.79,0,0,,0,0,10.3,6.9,261,1018,1.5,9.9,302,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T11:00:00,9.3,9.3,-3.4,40.62,0,0,,0,0,43.3,0.5,350,1017.9,1.6,9.9,336,1.2,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T12:00:00,9.4,7.2,-2.9,42.02,0,0,,0,0,17.2,9.2,260,1017.5,28.5,9.9,355,1.3,4,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T13:00:00,10,10,-2.9,40.18,0,0,,0,0,17.3,7,257,1016.2,2.8,9.9,399,1.4,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T14:00:00,10.6,10.6,-2.9,38.48,0,0,,0,0,18.3,11.1,259,1015.9,3.9,9.9,415,1.5,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T15:00:00,11.7,11.7,-3.9,33.41,0,0,,0,0,42.9,7.1,281,1014.9,31.6,9.9,466,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T16:00:00,11.7,11.7,-3,35.9,0,0,,0,0,19.1,5.1,285,1014,29.7,9.9,258,0.9,3,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T17:00:00,11.1,11.1,-3.5,35.83,0,0,,0,0,23,4.9,320,1013.6,49.6,9.9,188,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T18:00:00,11.1,11.1,-3.5,35.85,0,0,,0,0,25.3,3.6,310,1013.8,1.5,9.9,98,0.4,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T19:00:00,10.6,10.6,-3.4,37.15,0,0,,0,0,13.9,0.5,354,1014.1,1.7,9.9,33,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T20:00:00,10,10,-3.9,37.37,0,0,,0,0,12.8,4.9,301,1014.5,1.7,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T21:00:00,10,10,-3.4,38.93,0,0,,0,0,12.8,0.2,359,1014.9,1.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T22:00:00,9.3,9.3,-2.9,42.13,0,0,,0,0,11.4,0.1,359,1015.1,1.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-21T23:00:00,8.9,8.3,-3.3,42.07,0,0,,0,0,11.4,3.5,273,1015.3,1.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T00:00:00,8.8,8.8,-2.9,43.68,0,0,,0,0,9.2,0.5,353,1015.8,0.8,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T01:00:00,8.3,8.3,-3.4,43.56,0,0,,0,0,21.9,0.5,359,1016.2,0.8,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T02:00:00,7.8,7.1,-3.4,45.06,0,0,,0,0,12.8,3.6,244,1016.1,0.8,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T03:00:00,7.8,6.5,-3.4,45.1,0,0,,0,0,12.8,4.8,300,1016.1,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T04:00:00,7.2,6.3,-3.4,47.12,0,0,,0,0,11.4,3.5,251,1016.6,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T05:00:00,6.7,4.5,-2.9,50.4,0,0,,0,0,11.4,6.9,251,1017,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T06:00:00,6.7,4.5,-2.3,52.92,0,0,,0,0,13.9,6.8,261,1017.4,0.4,9.9,5,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T07:00:00,6.7,4.5,-1.8,54.68,0,0,,0,0,13.9,6.8,251,1017.8,0.4,9.9,32,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T08:00:00,6.7,4.2,-1.3,56.43,0,0,,0,0,23,7.9,251,1018.5,0.4,9.9,299,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T09:00:00,8.8,7,-0.8,50.72,0,0,,0,0,37.8,7,320,1018.6,0.4,9.9,526,1.9,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-04-22T10:00:00,11.1,11.1,-1.9,40.29,0,0,,0,0,20.8,8.8,244,1018.8,0.4,9.9,721,2.6,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
